FULLFP,STATE,COUNTYNAME,Cooling Degree Days_APR,Heating Degree Days_APR,pcp_APR,tavg_APR,tmax_APR,tmin_APR,Cooling Degree Days_AUG,Heating Degree Days_AUG,pcp_AUG,tavg_AUG,tmax_AUG,tmin_AUG,Cooling Degree Days_DEC,Heating Degree Days_DEC,pcp_DEC,tavg_DEC,tmax_DEC,tmin_DEC,Cooling Degree Days_FEB,Heating Degree Days_FEB,pcp_FEB,tavg_FEB,tmax_FEB,tmin_FEB,Cooling Degree Days_JAN,Heating Degree Days_JAN,pcp_JAN,tavg_JAN,tmax_JAN,tmin_JAN,Cooling Degree Days_JUL,Heating Degree Days_JUL,pcp_JUL,tavg_JUL,tmax_JUL,tmin_JUL,Cooling Degree Days_JUN,Heating Degree Days_JUN,pcp_JUN,tavg_JUN,tmax_JUN,tmin_JUN,Cooling Degree Days_MAR,Heating Degree Days_MAR,pcp_MAR,tavg_MAR,tmax_MAR,tmin_MAR,Cooling Degree Days_MAY,Heating Degree Days_MAY,pcp_MAY,tavg_MAY,tmax_MAY,tmin_MAY,Cooling Degree Days_NOV,Heating Degree Days_NOV,pcp_NOV,tavg_NOV,tmax_NOV,tmin_NOV,Cooling Degree Days_OCT,Heating Degree Days_OCT,pcp_OCT,tavg_OCT,tmax_OCT,tmin_OCT,Cooling Degree Days_SEP,Heating Degree Days_SEP,pcp_SEP,tavg_SEP,tmax_SEP,tmin_SEP
1001,alabama,autauga,63.54545455,87.81818182,6.12,64.18181818,76.98181818,51.4,494.7272727,0,4.564545455,80.96363636,91.35454545,70.55454545,14.45454545,447.8181818,5.642727273,51.01818182,61.75454545,40.3,19.18181818,372.2727273,5.970909091,52.39090909,64.1,40.65454545,16.18181818,581.3636364,5.818181818,46.76363636,57.94545455,35.55454545,506.2727273,0,4.855454545,81.32727273,91.5,71.14545455,420.1818182,0,4.794545455,79.03636364,89.68181818,68.33636364,43.45454545,255.7272727,5.493636364,58.14545455,70.44545455,45.87272727,228.9090909,10.36363636,4.91,72.02727273,84.14545455,59.89090909,12.18181818,324.3636364,3.244545455,54.6,67.10909091,42.08181818,123.3636364,67,3.155454545,66.80909091,79.06363636,54.54545455,364.2727273,0,2.897272727,77.13636364,88.43636364,65.84545455
1003,alabama,baldwin,102.9090909,48.27272727,6.837272727,66.81818182,77.8,55.85454545,522.5454545,0,7.389090909,81.86363636,90.8,72.91818182,32.27272727,312.1818182,6.094545455,55.96363636,65.81818182,46.10909091,38.27272727,273.8181818,4.572727273,56.6,66.97272727,46.25454545,33.36363636,447.0909091,4.342727273,51.64545455,62.2,41.08181818,527.3636364,0,7.26,82.01818182,90.78181818,73.25454545,459.9090909,0,7.328181818,80.32727273,89.34545455,71.30909091,73.72727273,167.1818182,4.21,62.00909091,72.89090909,51.06363636,282.1818182,0.545454545,5.017272727,74.03636364,84.54545455,63.55454545,37.27272727,212.7272727,3.121818182,59.15454545,70.69090909,47.6,179.7272727,27.09090909,4.251818182,69.91818182,80.90909091,58.93636364,411.3636364,0,5.155454545,78.71818182,88.26363636,69.15454545
1005,alabama,barbour,70.90909091,83,6.040909091,64.6,76.82727273,52.34545455,479.7272727,0,5.401818182,80.47272727,90.95454545,69.99090909,15.54545455,412.3636364,6.118181818,52.20909091,62.46363636,41.93636364,25.63636364,337.2727273,4.953636364,53.86363636,65.24545455,42.48181818,21.36363636,539.0909091,5.427272727,48.3,59.42727273,37.14545455,490.9090909,0,5.283636364,80.84545455,91.4,70.23636364,411.6363636,0,5.258181818,78.73636364,89.38181818,68.03636364,50.90909091,232.9090909,3.956363636,59.13636364,71.22727273,47.02727273,228.3636364,8.272727273,3.772727273,72.08181818,84.00909091,60.15454545,18.72727273,287.6363636,3.128181818,56.03636364,68.2,43.86363636,129.0909091,50.36363636,2.896363636,67.54545455,79.69090909,55.36363636,352.1818182,0,3.749090909,76.74545455,87.7,65.77272727
1007,alabama,bibb,43.45454545,121.2727273,6.396363636,62.41818182,75.07272727,49.75454545,454.5454545,0,4.689090909,79.66363636,90.11818182,69.19090909,9.363636364,499.8181818,5.691818182,49.19090909,59.84545455,38.5,11.45454545,431.2727273,6.62,50.01818182,61.58181818,38.41818182,11.72727273,636.4545455,5.325454545,44.84545455,56.01818182,33.68181818,468,0,4.555454545,80.1,90.44545455,69.74545455,375.2727273,0,5.036363636,77.5,88.39090909,66.6,32.72727273,305.0909091,5.523636364,56.2,68.57272727,43.82727273,191.9090909,22.36363636,3.931818182,70.48181818,82.53636364,58.37272727,7.727272727,363.4545455,3.698181818,53.15454545,65.66363636,40.63636364,102.6363636,90.81818182,3.187272727,65.38181818,77.77272727,52.99090909,323.7272727,1.545454545,2.129090909,75.7,87.03636364,64.35454545
1009,alabama,blount,34.72727273,147.5454545,6.02,61.22727273,72.65454545,49.81818182,416.7272727,0,5.175454545,78.46363636,87.91818182,68.94545455,6.636363636,543.0909091,6.739090909,47.68181818,56.88181818,38.47272727,7.909090909,484.4545455,6.808181818,47.98181818,57.73636364,38.20909091,7.636363636,694.6363636,5.286363636,42.85454545,52.37272727,33.32727273,443.1818182,0,4.638181818,79.28181818,88.8,69.79090909,353.3636364,0,5.169090909,76.77272727,86.75454545,66.80909091,25.36363636,357.6363636,6.531818182,54.28181818,65.13636364,43.42727273,172.7272727,33.45454545,4.154545455,69.47272727,80.17272727,58.79090909,6.181818182,406.8181818,3.295454545,51.64545455,62.76363636,40.53636364,90.36363636,113.1818182,3.695454545,64.26363636,75.25454545,53.26363636,289.6363636,5.818181818,2.537272727,74.44545455,84.84545455,64.01818182
1011,alabama,bullock,66.09090909,88.63636364,5.826363636,64.25454545,76.49090909,52.00909091,472.3636364,0,5.035454545,80.22727273,90.52727273,69.92727273,15.18181818,429.2727273,6.04,51.62727273,61.99090909,41.26363636,23.36363636,351.7272727,5.166363636,53.26363636,64.51818182,42.01818182,19.45454545,560.7272727,5.101818182,47.54545455,58.60909091,36.48181818,485.3636364,0,5.164545455,80.64545455,90.92727273,70.37272727,405.3636364,0,5.51,78.51818182,89.01818182,68,48,246.0909091,4.125454545,58.61818182,70.59090909,46.61818182,217.3636364,10,3.902727273,71.64545455,83.47272727,59.81818182,16.72727273,304.8181818,3.385454545,55.4,67.6,43.17272727,118.2727273,60.81818182,3.079090909,66.87272727,78.83636364,54.87272727,345.0909091,0,3.759090909,76.50909091,87.40909091,65.59090909
1013,alabama,butler,71.09090909,85.54545455,6.201818182,64.50909091,77.64545455,51.39090909,483.6363636,0,5.117272727,80.60909091,90.98181818,70.20909091,19.90909091,407.6363636,6.226363636,52.48181818,63.59090909,41.38181818,28.54545455,343.5454545,5.229090909,53.75454545,65.88181818,41.60909091,22.63636364,535.2727273,5.418181818,48.45454545,59.99090909,36.91818182,494.2727273,0,5.113636364,80.92727273,91.11818182,70.76363636,415,0,5.817272727,78.80909091,89.33636364,68.3,56.27272727,222.7272727,4.590909091,59.63636364,72.23636364,47.00909091,227,9.636363636,4.778181818,72,84.40909091,59.56363636,17.36363636,298.5454545,3.394545455,55.62727273,68.62727273,42.60909091,129.7272727,59.54545455,3.675454545,67.26363636,79.92727273,54.6,356.2727273,0,3.62,76.88181818,88.06363636,65.64545455
1015,alabama,calhoun,34.27272727,141.1818182,5.454545455,61.45454545,74.36363636,48.51818182,430.2727273,0,4.680909091,78.90909091,89.23636364,68.52727273,6.545454545,526.7272727,6.133636364,48.19090909,58.40909091,38,8.272727273,464.8181818,6.297272727,48.69090909,59.82727273,37.55454545,8.545454545,662.6363636,5.459090909,43.9,54.50909091,33.28181818,449.4545455,0,4.558181818,79.50909091,89.72727273,69.25454545,352.2727273,0,5.23,76.75454545,87.41818182,66.06363636,24.36363636,339,5.526363636,54.82727273,67.03636364,42.64545455,171.5454545,32.27272727,4.722727273,69.49090909,81.23636364,57.71818182,6.454545455,387.8181818,3.611818182,52.29090909,64.71818182,39.85454545,86.81818182,108.0909091,3.107272727,64.31818182,76.48181818,52.14545455,290.5454545,4.727272727,2.600909091,74.50909091,85.98181818,63.03636364
1017,alabama,chambers,30.54545455,139.5454545,5.925454545,61.38181818,74.84545455,47.89090909,422.1818182,0,4.943636364,78.62727273,89.00909091,68.20909091,5.545454545,512.4545455,6.603636364,48.64545455,59.47272727,37.82727273,9.272727273,431.9090909,5.528181818,49.91818182,61.8,38,8.545454545,638.9090909,5.566363636,44.66363636,56.22727273,33.1,442.6363636,0,4.744545455,79.27272727,89.64545455,68.93636364,345.9090909,0,5.247272727,76.54545455,87.45454545,65.6,23.72727273,325.0909091,4.909090909,55.27272727,68.26363636,42.28181818,158.7272727,29.72727273,4.122727273,69.17272727,81.6,56.72727273,6.272727273,379.9090909,3.660909091,52.56363636,65.3,39.78181818,76.18181818,106.2727273,3.845454545,64.03636364,76.37272727,51.66363636,276.1818182,2.181818182,2.868181818,74.09090909,85.41818182,62.76363636
1019,alabama,cherokee,32.09090909,155.2727273,5.868181818,60.89090909,73.44545455,48.31818182,411.2727273,0,4.836363636,78.25454545,88.57272727,67.96363636,5.181818182,557.2727273,6.693636364,47.19090909,56.89090909,37.48181818,5.090909091,496.2727273,6.654545455,47.50909091,58.08181818,36.9,7.545454545,696.1818182,5.322727273,42.78181818,52.72727273,32.82727273,431.7272727,0,4.39,78.91818182,89.09090909,68.72727273,341.5454545,0,4.860909091,76.38181818,87.17272727,65.57272727,22.18181818,367.2727273,5.576363636,53.87272727,65.51818182,42.20909091,168,34.90909091,4.339090909,69.28181818,80.8,57.78181818,5.272727273,412.6363636,3.492727273,51.43636364,63.26363636,39.57272727,74.54545455,119.0909091,3.579090909,63.54545455,75.35454545,51.77272727,270.9090909,6.363636364,3.065454545,73.8,85.16363636,62.45454545
1021,alabama,chilton,40.90909091,121.1818182,6.329090909,62.32727273,75.36363636,49.29090909,453,0,4.463636364,79.60909091,90.19090909,69.01818182,10,492.9090909,5.751818182,49.42727273,60.18181818,38.66363636,12.45454545,415.3636364,6.144545455,50.61818182,62.33636364,38.86363636,11.90909091,626.1818182,5.879090909,45.19090909,56.40909091,33.94545455,460.7272727,0,4.748181818,79.85454545,90.24545455,69.47272727,371.3636364,0,4.739090909,77.39090909,88.37272727,66.36363636,33.18181818,300.1818182,5.81,56.38181818,68.76363636,43.99090909,187,22.54545455,4.608181818,70.31818182,82.7,57.90909091,8.090909091,360.9090909,3.420909091,53.21818182,65.85454545,40.62727273,95.45454545,90.90909091,3.32,65.15454545,77.7,52.6,319,0.909090909,2.488181818,75.54545455,87.02727273,64.06363636
1023,alabama,choctaw,67.72727273,86.45454545,6.475454545,64.37272727,76.91818182,51.8,499.7272727,0,5.412727273,81.1,91.22727273,71.01818182,17.18181818,420.6363636,5.56,51.99090909,62.60909091,41.36363636,23.27272727,362.1818182,6.161818182,52.9,64.44545455,41.32727273,19.36363636,552.8181818,5.060909091,47.79090909,59.02727273,36.54545455,510.1818182,0,5.23,81.44545455,91.17272727,71.73636364,429.6363636,0,5.762727273,79.32727273,89.58181818,69.05454545,52.36363636,238.9090909,5.449090909,58.99090909,71.45454545,46.49090909,232.9090909,8.727272727,4.057272727,72.22727273,83.91818182,60.51818182,12.36363636,308.6363636,3.322727273,55.15454545,67.78181818,42.52727273,130.8181818,61.36363636,3.615454545,67.22727273,79.41818182,55.03636364,369.4545455,0,2.750909091,77.31818182,88.31818182,66.29090909
1025,alabama,clarke,75.18181818,77.90909091,6.177272727,64.90909091,77.32727273,52.46363636,503.1818182,0,5.815454545,81.23636364,91.27272727,71.2,19.72727273,398,5.976363636,52.8,63.06363636,42.53636364,26.81818182,339.2727273,5.331818182,53.85454545,65.13636364,42.54545455,22.27272727,524.6363636,5.172727273,48.80909091,59.76363636,37.80909091,504,0,5.854545455,81.26363636,90.86363636,71.63636364,423.3636364,0,6.562727273,79.12727273,89.20909091,69.01818182,58.36363636,218.7272727,4.581818182,59.82727273,71.97272727,47.68181818,235.7272727,7.363636364,4.231818182,72.37272727,83.95454545,60.77272727,16.81818182,282.6363636,3.382727273,56.16363636,68.30909091,44.00909091,137,56.09090909,3.517272727,67.60909091,79.39090909,55.82727273,373.3636364,0,3.552727273,77.43636364,88.09090909,66.79090909
1027,alabama,clay,26.54545455,155.4545455,6.050909091,60.70909091,74.18181818,47.22727273,395.5454545,0,4.755454545,77.76363636,88.35454545,67.15454545,6.272727273,535.6363636,6.38,47.94545455,58.69090909,37.14545455,7.636363636,464.0909091,6.54,48.70909091,60.26363636,37.14545455,8.363636364,671.7272727,6.163636364,43.60909091,54.72727273,32.47272727,415.5454545,0,5.462727273,78.4,89,67.78181818,320.8181818,0,6.036363636,75.68181818,86.66363636,64.71818182,22.18181818,344.7272727,5.637272727,54.6,67.38181818,41.78181818,148.5454545,35.27272727,4.985454545,68.65454545,81,56.31818182,5,401.6363636,3.909090909,51.79090909,64.46363636,39.11818182,76.81818182,118.1818182,3.5,63.66363636,76.1,51.24545455,260.0909091,5.363636364,2.805454545,73.46363636,85.16363636,61.76363636
1029,alabama,cleburne,25.54545455,158.2727273,5.624545455,60.57272727,73.8,47.34545455,390.7272727,0,5.100909091,77.59090909,88.06363636,67.11818182,5.363636364,540.4545455,6.295454545,47.74545455,57.97272727,37.49090909,6.090909091,477.1818182,5.957272727,48.19090909,59.8,36.58181818,7.454545455,680.5454545,5.891818182,43.27272727,54.1,32.47272727,409.2727273,0,4.636363636,78.19090909,88.48181818,67.9,316,0,5.246363636,75.51818182,86.35454545,64.69090909,20.72727273,359.6363636,5.385454545,54.06363636,66.47272727,41.63636364,146.3636364,41.54545455,4.691818182,68.39090909,80.48181818,56.29090909,4.818181818,412,3.791818182,51.42727273,63.95454545,38.89090909,68.90909091,123.3636364,3.261818182,63.25454545,75.53636364,50.96363636,251.0909091,6.636363636,2.891818182,73.11818182,84.7,61.53636364
1031,alabama,coffee,80.27272727,74.72727273,5.895454545,65.19090909,77.8,52.56363636,496.4545455,0,5.656363636,81.00909091,91.38181818,70.63636364,19.90909091,385.6363636,6.430909091,53.20909091,64.20909091,42.16363636,31.63636364,325.0909091,5.062727273,54.52727273,66.51818182,42.5,24.18181818,523.5454545,4.926363636,48.90909091,60.53636364,37.24545455,497.5454545,0,6.457272727,81.05454545,91.22727273,70.86363636,432.9090909,0,5.523636364,79.44545455,89.95454545,68.9,61.18181818,211.5454545,4.271818182,60.16363636,72.53636364,47.74545455,251.2727273,6.181818182,4.333636364,72.9,85.07272727,60.73636364,23.18181818,266.7272727,2.961818182,56.87272727,69.6,44.13636364,147.5454545,46.09090909,3.406363636,68.26363636,80.75454545,55.78181818,373.0909091,0,4.424545455,77.42727273,88.47272727,66.4
1033,alabama,colbert,31,175.3636364,5.585454545,60.18181818,73.15454545,47.2,406.2727273,0,6.011818182,78.1,88.67272727,67.51818182,4.545454545,589.1818182,5.937272727,46.14545455,56.53636364,35.71818182,5.636363636,543.1818182,6.905454545,45.81818182,56.47272727,35.14545455,5.818181818,733.2727273,5.178181818,41.54545455,51.86363636,31.21818182,443.7272727,0,5.455454545,79.30909091,89.80909091,68.81818182,345.6363636,0,4.422727273,76.51818182,87.58181818,65.43636364,24.36363636,400,6.517272727,52.88181818,64.97272727,40.78181818,161.8181818,39.54545455,3.974545455,68.94545455,80.77272727,57.10909091,2.818181818,446.7272727,3.475454545,50.21818182,62.84545455,37.62727273,71.72727273,131.8181818,3.902727273,63.05454545,75.71818182,50.37272727,266.9090909,9.454545455,2.544545455,73.56363636,85.59090909,61.54545455
1035,alabama,conecuh,82.54545455,75.54545455,6.122727273,65.22727273,77.91818182,52.53636364,497.3636364,0,5.532727273,81.05454545,91.11818182,70.97272727,24.54545455,377.9090909,6.052727273,53.59090909,64.45454545,42.72727273,32.36363636,316.2727273,4.915454545,54.85454545,66.28181818,43.42727273,27.27272727,504.7272727,5.090909091,49.6,60.82727273,38.35454545,502.1818182,0,5.45,81.2,91.02727273,71.34545455,425.9090909,0,5.940909091,79.19090909,89.42727273,68.96363636,64.45454545,203.7272727,4.426363636,60.50909091,72.96363636,48.03636364,238.4545455,6.363636364,5.441818182,72.47272727,84.59090909,60.36363636,22.09090909,271.1818182,3.15,56.7,69.43636364,43.96363636,146.4545455,54.90909091,3.461818182,67.94545455,80.16363636,55.71818182,366.2727273,0,4.162727273,77.21818182,87.89090909,66.55454545
1037,alabama,coosa,37.81818182,126.1818182,6.318181818,62.04545455,75.37272727,48.71818182,439,0,4.556363636,79.17272727,89.65454545,68.65454545,7.272727273,503.1818182,6.090909091,49,59.80909091,38.19090909,10.45454545,424.3636364,6.078181818,50.22727273,61.89090909,38.54545455,10.81818182,637.4545455,6.024545455,44.78181818,56.02727273,33.54545455,453.4545455,0,5.151818182,79.63636364,90.09090909,69.17272727,364.4545455,0,5.829090909,77.13636364,88.07272727,66.2,28.81818182,309.1818182,5.525454545,55.97272727,68.74545455,43.17272727,179.3636364,23.18181818,4.895454545,70.02727273,82.45454545,57.63636364,7.090909091,370.4545455,3.64,52.88181818,65.55454545,40.2,93.81818182,95.81818182,3.525454545,64.93636364,77.34545455,52.51818182,306.5454545,1,2.949090909,75.10909091,86.64545455,63.62727273
1039,alabama,covington,84.54545455,74.81818182,6.010909091,65.31818182,78.21818182,52.44545455,498.2727273,0,5.733636364,81.06363636,91.32727273,70.82727273,22.27272727,375.8181818,6.402727273,53.58181818,65.00909091,42.18181818,32.54545455,318.7272727,4.875454545,54.77272727,66.86363636,42.70909091,25.18181818,508.7272727,4.752727273,49.40909091,61.12727273,37.64545455,501.8181818,0,6.034545455,81.19090909,91.25454545,71.08181818,433.6363636,0,6.2,79.44545455,89.91818182,68.98181818,60.45454545,206.7272727,4.051818182,60.29090909,72.93636364,47.60909091,245.4545455,5.545454545,4.769090909,72.72727273,85.1,60.35454545,23.27272727,264.9090909,2.908181818,56.95454545,70.04545455,43.84545455,147.4545455,49.27272727,3.590909091,68.16363636,80.63636364,55.66363636,374,0,4.516363636,77.46363636,88.4,66.53636364
1041,alabama,crenshaw,69.09090909,88.63636364,5.92,64.35454545,77.39090909,51.31818182,473.4545455,0,5.266363636,80.27272727,90.89090909,69.64545455,18.54545455,417.4545455,6.31,52.12727273,63.32727273,40.90909091,27.36363636,349,5.066363636,53.5,65.90909091,41.10909091,21.45454545,551.4545455,5.271818182,47.89090909,59.60909091,36.17272727,481.1818182,0,5.338181818,80.52727273,90.99090909,70.04545455,411.1818182,0,5.803636364,78.70909091,89.46363636,67.92727273,53.54545455,233.1818182,4.508181818,59.2,71.75454545,46.64545455,226.0909091,9.545454545,4.557272727,71.98181818,84.45454545,59.47272727,16,302.3636364,3.385454545,55.46363636,68.54545455,42.4,126.8181818,59.72727273,3.487272727,67.16363636,79.9,54.42727273,350,0,4.176363636,76.66363636,88.07272727,65.22727273
1043,alabama,cullman,29.54545455,160.6363636,6.009090909,60.62727273,72.02727273,49.21818182,404.9090909,0,4.806363636,78.06363636,87.36363636,68.73636364,5.636363636,559.5454545,6.981818182,47.12727273,56.32727273,37.91818182,6.272727273,509.7272727,6.979090909,47.03636364,56.80909091,37.26363636,7.272727273,720.8181818,5.487272727,42,51.67272727,32.26363636,429.7272727,0,4.828181818,78.86363636,88.15454545,69.57272727,341.3636364,0,5.005454545,76.35454545,86.07272727,66.64545455,22.63636364,381.4545455,6.609090909,53.43636364,64.37272727,42.45454545,160.3636364,37.54545455,3.882727273,68.94545455,79.43636364,58.47272727,3.454545455,429,3.56,50.84545455,62.17272727,39.50909091,81.81818182,123.6363636,3.879090909,63.65454545,74.7,52.59090909,277.8181818,6.636363636,2.761818182,74.03636364,84.37272727,63.68181818
1045,alabama,dale,85.27272727,68.27272727,6.106363636,65.56363636,77.83636364,53.29090909,499.4545455,0,5.690909091,81.10909091,91.30909091,70.91818182,20.09090909,376.9090909,6.420909091,53.49090909,63.88181818,43.09090909,32.09090909,311.6363636,5.28,55.02727273,66.53636364,43.49090909,25.63636364,512.5454545,5.086363636,49.29090909,60.58181818,38,504.2727273,0,6.29,81.27272727,91.4,71.10909091,435.3636364,0,5.474545455,79.51818182,89.85454545,69.18181818,62.81818182,206.3636364,4.208181818,60.37272727,72.54545455,48.15454545,258.3636364,4.909090909,3.924545455,73.17272727,84.94545455,61.36363636,24.81818182,258.3636364,2.901818182,57.19090909,69.35454545,45.07272727,151,40.18181818,3.199090909,68.56363636,80.67272727,56.45454545,373.0909091,0,4.16,77.43636364,88.20909091,66.67272727
1047,alabama,dallas,68,84.63636364,5.918181818,64.42727273,76.91818182,51.95454545,504.5454545,0,4.436363636,81.28181818,91.72727273,70.8,15.90909091,435.2727273,5.166363636,51.47272727,62.03636364,40.90909091,20.36363636,371.3636364,6.003636364,52.45454545,63.86363636,41.04545455,17.54545455,570.2727273,5.386363636,47.17272727,58.23636364,36.07272727,517.7272727,0,4.271818182,81.68181818,91.80909091,71.59090909,427.5454545,0,4.996363636,79.24545455,89.76363636,68.75454545,47,244.3636364,5.220909091,58.64545455,70.81818182,46.45454545,237.1818182,8.727272727,4.65,72.39090909,84.10909091,60.62727273,13.45454545,311.5454545,2.967272727,55.08181818,67.43636364,42.69090909,131.3636364,59.63636364,3.13,67.31818182,79.47272727,55.11818182,375.8181818,0,2.433636364,77.52727273,88.65454545,66.4
1049,alabama,dekalb,22.36363636,193.9090909,6.366363636,59.28181818,70.90909091,47.66363636,345.4545455,0,5.093636364,76.15454545,85.66363636,66.59090909,4,598.9090909,7.209090909,45.79090909,54.80909091,36.78181818,4.272727273,542.1818182,6.84,45.8,55.35454545,36.20909091,5.727272727,744.7272727,5.428181818,41.17272727,50.23636364,32.08181818,370.8181818,0,4.552727273,76.95454545,86.5,67.42727273,286.1818182,0.545454545,5.396363636,74.47272727,84.67272727,64.24545455,17.72727273,409.1818182,5.976363636,52.37272727,63.00909091,41.72727273,135.5454545,53.63636364,4.398181818,67.63636364,78.27272727,57.00909091,4.363636364,443.6363636,3.615454545,50.35454545,60.99090909,39.7,59.45454545,148.5454545,4.162727273,62.12727273,73.04545455,51.21818182,224.4545455,13.90909091,3.010909091,72.01818182,82.53636364,61.46363636
1051,alabama,elmore,59.09090909,92.27272727,5.989090909,63.89090909,76.67272727,51.09090909,483.6363636,0,4.547272727,80.6,90.82727273,70.37272727,12.36363636,454.0909091,6.314545455,50.75454545,61.34545455,40.14545455,16.45454545,372.5454545,5.688181818,52.31818182,63.83636364,40.77272727,15.27272727,586.7272727,5.523636364,46.57272727,57.68181818,35.43636364,498.7272727,0,5.13,81.07272727,91.20909091,70.96363636,414,0,5.821818182,78.79090909,89.37272727,68.2,39.90909091,261.0909091,4.959090909,57.85454545,70.25454545,45.48181818,219.1818182,11.27272727,4.857272727,71.69090909,83.68181818,59.67272727,11.54545455,327.9090909,3.547272727,54.48181818,66.87272727,42.07272727,116.8181818,70.45454545,3.296363636,66.5,78.49090909,54.48181818,354.2727273,0,3.397272727,76.8,87.91818182,65.67272727
1053,alabama,escambia,91.18181818,65.81818182,6.352727273,65.84545455,78.26363636,53.41818182,507.6363636,0,6.385454545,81.38181818,91.19090909,71.56363636,26.81818182,350.7272727,6.081818182,54.54545455,65.2,43.89090909,33.27272727,295.8181818,4.593636364,55.62727273,66.96363636,44.28181818,29,481.5454545,4.984545455,50.39090909,61.52727273,39.29090909,508.9090909,0,6.108181818,81.40909091,91.00909091,71.82727273,438.8181818,0,6.506363636,79.61818182,89.66363636,69.57272727,66.81818182,187.9090909,4.266363636,61.09090909,73.29090909,48.87272727,253.1818182,2.454545455,5.379090909,73.03636364,84.87272727,61.22727273,26.90909091,249.1818182,2.987272727,57.59090909,70.08181818,45.10909091,157.8181818,44.18181818,3.511818182,68.67272727,80.60909091,56.7,382.9090909,0,4.636363636,77.74545455,88.12727273,67.39090909
1055,alabama,etowah,34.63636364,147.2727273,5.949090909,61.22727273,73.27272727,49.21818182,423.0909091,0,4.901818182,78.63636364,88.48181818,68.79090909,5.636363636,545.0909091,6.759090909,47.59090909,57.12727273,38.05454545,7.090909091,490.9090909,7.24,47.70909091,58.09090909,37.34545455,7.909090909,682.5454545,4.988181818,43.21818182,53.10909091,33.34545455,447.6363636,0,4.576363636,79.42727273,89.25454545,69.64545455,354.5454545,0,5.020909091,76.82727273,87.18181818,66.45454545,23.81818182,355.5454545,6.156363636,54.3,65.64545455,42.92727273,175.1818182,33.45454545,4.409090909,69.58181818,80.65454545,58.47272727,6.727272727,394.8181818,3.217272727,52.07272727,63.57272727,40.54545455,86.63636364,111.0909091,3.478181818,64.20909091,75.71818182,52.71818182,289,5.909090909,2.774545455,74.42727273,85.35454545,63.50909091
1057,alabama,fayette,44.90909091,137.6363636,7.252727273,61.90909091,74.51818182,49.3,451.8181818,0,4.702727273,79.58181818,89.76363636,69.36363636,8.818181818,525.9090909,6.33,48.31818182,58.68181818,37.98181818,7.818181818,475.6363636,7.219090909,48.29090909,59.44545455,37.14545455,9,669.3636364,5.665454545,43.7,54.44545455,32.94545455,469.3636364,0,5.807272727,80.13636364,90.24545455,70.03636364,372.7272727,0,5.192727273,77.43636364,88.02727273,66.80909091,30.27272727,336.8181818,5.906363636,55.12727273,67.37272727,42.84545455,187.1818182,26.36363636,4.214545455,70.18181818,81.75454545,58.59090909,6.909090909,390.9090909,3.772727273,52.18181818,64.41818182,39.96363636,97.09090909,100.3636364,3.513636364,64.88181818,77.00909091,52.77272727,312.1818182,3.454545455,2.624545455,75.25454545,86.42727273,64.08181818
1059,alabama,franklin,30.90909091,177.9090909,5.972727273,60.09090909,72.92727273,47.25454545,397.4545455,0,5.868181818,77.81818182,88.11818182,67.47272727,4.727272727,588.0909091,6.796363636,46.17272727,56.4,35.94545455,5.818181818,542.6363636,7.21,45.81818182,56.4,35.25454545,6.454545455,739.7272727,5.290909091,41.36363636,51.66363636,31.04545455,425.7272727,0,5.939090909,78.73636364,88.91818182,68.52727273,333,0,4.997272727,76.09090909,86.8,65.33636364,24.18181818,400.8181818,6.628181818,52.85454545,64.84545455,40.86363636,153.7272727,43.36363636,4.158181818,68.55454545,80.2,56.88181818,3.272727273,448,3.601818182,50.20909091,62.38181818,38.01818182,69.81818182,137.1818182,4.173636364,62.83636364,75.08181818,50.6,258.0909091,10,2.715454545,73.26363636,84.71818182,61.76363636
1061,alabama,geneva,93.36363636,61.72727273,6.4,66.06363636,78.74545455,53.35454545,513.0909091,0,5.973636364,81.54545455,91.68181818,71.4,23.54545455,355.2727273,6.808181818,54.29090909,65.49090909,43.11818182,35.72727273,302.2727273,5.733636364,55.49090909,67.31818182,43.64545455,28.63636364,495.3636364,4.660909091,49.94545455,61.63636364,38.26363636,513.8181818,0,7.522727273,81.59090909,91.56363636,71.6,449.0909091,0,5.231818182,79.97272727,90.33636364,69.60909091,64.72727273,191.5454545,4.267272727,60.90909091,73.39090909,48.4,270.5454545,2,4.061818182,73.59090909,85.69090909,61.53636364,28.18181818,245.5454545,2.907272727,57.76363636,70.39090909,45.14545455,160.1818182,39.63636364,3.369090909,68.90909091,81.27272727,56.53636364,390.1818182,0,5.026363636,78.00909091,88.77272727,67.23636364
1063,alabama,greene,53.36363636,109,6.612727273,63.14545455,75.4,50.88181818,486.3636364,0,4.92,80.70909091,90.8,70.56363636,11.18181818,482.0909091,5.74,49.8,60.19090909,39.41818182,13.45454545,422.7272727,6.667272727,50.36363636,61.44545455,39.30909091,14.36363636,615.5454545,5.086363636,45.6,56.4,34.80909091,498.4545455,0,4.780909091,81.08181818,91.17272727,70.96363636,411.5454545,0,5.347272727,78.71818182,89.29090909,68.14545455,39.54545455,284.0909091,5.584545455,57.13636364,69.27272727,44.95454545,213.9090909,15.18181818,3.860909091,71.38181818,83.03636364,59.71818182,9.090909091,346.5454545,3.633636364,53.75454545,65.88181818,41.62727273,118.8181818,80.90909091,3.026363636,66.21818182,78.5,53.94545455,357.2727273,0,2.606363636,76.85454545,87.87272727,65.80909091
